"date","open","high","low","close","volume"
"2011-10-31","0.5500","0.7100","0.4305","0.6790","5013600"
"2011-09-30","0.7210","0.7800","0.5300","0.5650","6429200"
"2011-08-31","0.6515","0.9400","0.5700","0.7205","10434800"
"2011-07-29","0.6000","0.8200","0.5900","0.6400","16476800"
"2011-06-30","0.7717","0.9600","0.5600","0.6005","27328800"
"2011-05-31","0.9400","0.9814","0.7500","0.7717","8193600"
"2011-04-29","1.1100","1.1700","0.9400","0.9515","7405600"
"2011-03-31","1.2000","1.2400","1.0800","1.1000","10298000"
"2011-02-28","1.2700","1.5000","1.1500","1.1800","7528400"
"2011-01-31","1.1600","1.5600","1.1500","1.2700","17728400"
"2010-12-31","1.2000","1.2199","1.1000","1.1500","9142400"
"2010-11-30","1.1300","1.4100","1.1000","1.1800","8373752"
"2010-10-29","1.2500","1.3200","1.1200","1.1300","9099200"
"2010-09-30","0.9600","1.3400","0.9000","1.2500","14445200"
"2010-08-31","1.0300","1.1300","0.7600","0.7784","6078400"
"2010-07-30","1.0300","1.1000","0.8000","1.0100","6746400"
"2010-06-30","1.1600","1.1800","1.0100","1.0200","16791487"
"2010-05-28","1.4000","1.4300","1.0100","1.1600","9462008"
"2010-04-30","1.3000","1.5200","1.2900","1.3800","11256000"
"2010-03-31","1.4500","1.5499","1.1700","1.3200","9991600"
"2010-02-26","1.0100","1.5300","1.0000","1.4500","11462000"
"2010-01-29","1.0500","1.3500","0.9700","1.0000","8912000"
"2009-12-31","1.3400","1.5000","1.0100","1.1400","8896800"
"2009-11-30","1.0400","1.6800","1.0300","1.3200","22973600"
"2009-10-30","1.5200","1.8700","1.0200","1.0400","20637531"
"2009-09-30","2.2900","2.4300","1.4200","1.5700","42800000"
"2009-08-31","2.3600","2.9600","1.9000","2.1900","114311200"
"2009-07-31","0.8500","3.4000","0.6000","2.0900","122161200"
"2009-06-30","0.6100","1.0000","0.6000","0.8000","1911600"
"2009-05-29","0.3800","0.6300","0.3797","0.6000","2371200"
"2009-04-30","0.3700","0.5100","0.3000","0.3700","946800"
"2009-03-31","0.3500","0.4400","0.2700","0.3900","500000"
"2009-02-27","0.4800","0.5500","0.1800","0.3500","748800"
"2009-01-30","0.5200","0.5900","0.3401","0.5000","405600"
"2008-12-31","0.1850","0.6500","0.1700","0.5200","1367200"
"2008-11-28","0.3700","0.4300","0.1501","0.1850","1484000"
"2008-10-31","0.6199","0.8100","0.2500","0.3700","1997600"
"2008-09-30","0.9800","0.9900","0.4500","0.6200","1158400"
"2008-08-29","1.0000","1.1100","0.9200","0.9600","793600"
"2008-07-31","1.0200","1.2300","0.9000","1.0200","1731200"
"2008-06-30","0.7600","1.3200","0.7500","1.0800","1914800"
"2008-05-30","0.8999","0.9400","0.7300","0.7800","560800"
"2008-04-30","0.9600","1.0000","0.8500","0.8800","873200"
"2008-03-31","0.8900","1.5900","0.8700","0.9600","1871600"
"2008-02-29","0.8800","1.0900","0.8120","0.9200","704400"
"2008-01-31","0.9700","1.0399","0.5000","0.8800","602000"
"2007-12-31","0.9100","1.1900","0.8300","0.9200","1535400"
"2007-11-30","1.1500","1.2500","0.9199","0.9199","2321200"
"2007-10-31","1.3400","1.6300","1.0500","1.1201","1060000"
"2007-09-28","1.8800","1.9600","1.0000","1.3500","961200"
"2007-08-31","2.2200","3.2200","1.2500","2.0000","1419200"
"2007-07-31","2.8200","2.9900","2.2501","2.3000","710000"
"2007-06-29","3.6500","3.7400","1.9100","2.8000","4133600"
"2007-05-31","3.7700","4.2600","3.5800","3.6200","2730400"
"2007-04-30","3.3300","4.0800","3.2400","3.7800","2245500"
"2007-03-30","3.2000","3.5300","2.7700","3.2400","2155600"
"2007-02-28","3.2100","3.4000","2.7500","3.2300","1262000"
"2007-01-31","3.3400","3.5000","3.0200","3.2200","921200"
"2006-12-29","3.0200","3.4700","2.9400","3.2900","2859200"
"2006-11-30","3.3000","3.8100","2.7200","2.9800","2658800"
"2006-10-31","2.5600","3.7200","2.5600","3.2800","3218400"
"2006-09-29","2.4800","2.6000","2.0100","2.5700","1596400"
"2006-08-31","2.0800","2.5500","2.0600","2.5000","909200"
"2006-07-31","2.1700","2.2800","2.0000","2.1400","706000"
"2006-06-30","2.3500","2.4300","1.9100","2.0700","1100400"
"2006-05-31","2.2100","2.6500","2.0800","2.3900","998400"
"2006-04-28","2.7000","2.7400","2.2000","2.2100","886400"
"2006-03-31","3.0400","3.2000","2.4101","2.6700","2533200"
"2006-02-28","2.5600","3.1700","2.4500","3.0200","2631300"
"2006-01-31","2.3000","2.7800","2.1000","2.5600","1210400"
"2005-12-30","2.3100","2.5800","2.1200","2.2700","736400"
"2005-11-30","2.5000","2.5500","1.9900","2.3100","698000"
"2005-10-31","2.6500","2.9100","2.2300","2.4500","600800"
"2005-09-30","2.5700","3.0500","2.5100","2.7200","533200"
"2005-08-31","3.0300","3.2600","2.5000","2.6000","408000"
"2005-07-29","3.1000","3.3000","2.6500","3.0800","506000"
"2005-06-30","3.0000","3.8000","2.4000","3.1100","883600"
"2005-05-31","3.1000","3.4500","2.8500","3.0000","299600"
"2005-04-29","3.3800","3.9000","2.9500","3.0200","1290400"
"2005-03-31","4.3500","5.0600","3.3000","3.4200","2412000"
"2005-02-28","4.4000","4.6500","3.9300","4.2500","1103200"
"2005-01-31","3.9700","4.5000","3.2700","4.3900","1378400"
"2004-12-31","3.2200","4.4500","2.8100","3.9400","1932000"
"2004-11-30","3.3500","3.6400","2.9000","3.1900","1442400"
"2004-10-29","2.9300","3.4400","2.3700","3.2800","1799200"
"2004-09-30","0.7900","3.6000","0.7700","2.9600","2811200"
"2004-08-31","1.1000","1.1300","0.6600","0.7700","4662800"
"2004-07-30","1.3000","1.3000","0.9000","1.2500","3554800"
"2004-06-30","1.3800","1.6400","1.2100","1.3000","7198400"
"2004-05-28","1.4600","1.7100","1.3000","1.3700","5377600"
"2004-04-30","1.6000","1.7300","1.4600","1.5100","3801600"
"2004-03-31","1.7600","1.8400","1.4100","1.6300","8404700"
"2004-02-27","1.5500","1.9400","1.5000","1.7200","16379200"
"2004-01-30","1.2500","1.6200","1.2500","1.5000","19088000"
"2003-12-31","1.0600","1.3000","1.0400","1.2500","13478400"
"2003-11-28","1.0300","1.3200","1.0000","1.0900","11632000"
"2003-10-31","0.9700","1.4500","0.9300","1.0100","21480000"
"2003-09-30","0.8400","1.1900","0.7900","0.9700","17521600"
"2003-08-29","0.7000","0.8400","0.5800","0.8000","3076800"
"2003-07-31","0.7200","0.8600","0.6700","0.7000","6785600"
"2003-06-30","0.4100","0.9500","0.3600","0.7200","23098300"
"2003-05-30","0.2800","0.4700","0.2400","0.3800","3480200"
"2003-04-30","0.2600","0.3000","0.2200","0.2900","899300"
"2003-03-31","0.3600","0.4000","0.2600","0.2600","1054400"
"2003-02-28","0.4300","0.4300","0.2600","0.3500","1929600"
"2003-01-31","0.2900","0.4400","0.2100","0.4300","1504000"
"2002-12-31","0.2800","0.3900","0.2300","0.2700","768300"
"2002-11-29","0.2800","0.3700","0.2600","0.2800","702400"
"2002-10-31","0.1600","0.3200","0.1400","0.3000","1729600"
"2002-09-30","0.1700","0.2100","0.1300","0.1500","3484800"
"2002-08-30","0.3500","0.3600","0.1500","0.1700","2274300"
"2002-07-31","0.4700","0.4800","0.3200","0.3400","911500"
"2002-06-28","0.5200","0.5200","0.4100","0.4700","657600"
"2002-05-31","0.4500","0.6700","0.4500","0.5300","886400"
"2002-04-30","0.5400","0.5400","0.3800","0.4500","652400"
"2002-03-28","0.5700","0.6400","0.4400","0.5200","636800"
"2002-02-28","0.7700","0.7700","0.3700","0.5200","624300"
"2002-01-31","0.6400","0.8900","0.6200","0.7800","395700"
"2001-12-31","0.7800","0.7800","0.5400","0.6400","505600"
"2001-11-30","0.3900","0.9200","0.3700","0.8100","774400"
"2001-10-31","0.5100","0.6500","0.3800","0.3900","843200"
"2001-09-28","0.7000","0.7700","0.3800","0.4600","440000"
"2001-08-31","0.9200","0.9600","0.7000","0.7000","203700"
"2001-07-31","1.3100","1.5900","0.8300","0.9000","857700"
"2001-06-29","1.2200","1.3700","0.9000","1.0000","318700"
"2001-05-31","1.4200","1.7500","1.1000","1.2300","393600"
"2001-04-30","0.7800","1.6000","0.6100","1.4000","640000"
